,group_id,seq,is_chiitoi
29544,b2328e672,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '2_OR' 'DEast' 'A9s' 'P9m'
 'REast' 'P8m' 'A2p' 'RWest' 'A9m' 'R3m' 'A6p' 'LWhite' 'RSouth' 'PNorth'
 'P1s' 'ARed' 'L8m' 'PRed' 'PEast' 'R4m' 'AGreen' 'P6m' 'PNorth' 'LNorth'
 'A6m' 'L1s' 'A9p' 'A9p' 'ANorth' 'AGreen' 'A1m' 'PWest' 'R3p' 'RRed'
 'P4m']",0
29545,b2328e673,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D9s' 'R9s' 'L4p'
 'RRed' 'L8s' 'R9p' 'R9m' 'L8m' 'ARed' 'L2p' 'AEast' 'P7p' 'A8s' 'RWest'
 'L7p' 'LGreen' 'A1m' 'PGreen' 'A1s' 'P8s' 'P1m']",0
29546,b2328e674,"['S_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3m' 'AGreen'
 'LWhite' 'R5p' 'LEast' 'P7m' 'R1s' 'PSouth' 'RRed' 'R7p' 'L2p' 'PGreen'
 'R8p' 'A1s' 'LWhite' 'P7p' 'R1p' 'R5m' 'R8m' 'L9p' 'A9p' 'P8p' 'RSouth'
 'L5p' 'REast' 'ASouth' 'A8m' 'LSouth' 'PWhite' 'R9p' 'L7s' 'P1p' 'L8p'
 'L7s' 'A9s' 'RWest' 'L3p' 'P2p']",0
29547,b2328e677,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DNorth' 'A8p'
 'AWest' 'PWhite' 'P1s' 'L2s' 'R1p' 'L6m' 'R4p' 'ARed' 'LWhite' 'P2p'
 'R2s' 'R6m' 'A3p' 'A8m' 'P1p' 'PWhite' 'L5m' 'R9m' 'L1m' 'A4m' 'L9m'
 'P1p' 'R1s' 'L7s' 'A8m' 'R2m' 'R4m' 'L1p' 'A9p' 'R7m' 'AEast' 'P2p']",0
29548,b23e04d00,"['E_Round' 'S_Seat' 'WOoA20' 'tie' 'did_riichi' '0_OR' 'D2p' 'P9p' 'A9p'
 'L4m' 'L4p' 'P6m' 'R9m' 'R1m' 'L4p' 'R9s' 'RSouth' 'A8s' 'L5p' 'A5p'
 'P1m' 'RWhite' 'P9m' 'A1p' 'L9p' 'L7s' 'PWhite']",0
29549,b23e04d01,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'DNorth' 'L1s'
 'RGreen' 'AWhite' 'R7p' 'P1s' 'A2m' 'AWhite' 'PRed' 'R2s' 'L9m' 'R8s'
 'PWhite' 'L1s' 'A2s' 'A4m' 'PNorth' 'RNorth' 'L1m' 'P9s' 'ASouth'
 'LNorth' 'P8p' 'R7m' 'LRed' 'P2p' 'L2s' 'A9p' 'L8m' 'R9s' 'A2p' 'LGreen'
 'R1m' 'PWest' 'L1m' 'P2s']",0
29550,b23e04d011,"['S_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D8m' 'L1m' 'R2p'
 'LGreen' 'PNorth' 'R1s' 'L9p' 'RNorth' 'AWhite' 'R9m' 'A1p' 'L4s' 'A9p'
 'L2m' 'A7s' 'P3m' 'L5m' 'A8p' 'AWest' 'R1m' 'L1p' 'R3s' 'PGreen' 'A3m'
 'A8p' 'PRed' 'L9s' 'P3m' 'A8m' 'A1s' 'A4p' 'RWest' 'P1m' 'REast' 'R9s'
 'L4s' 'LWhite' 'P7m' 'PWhite']",0
29551,b23e04d013,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '1_OR' 'D7m' 'R8p' 'LSouth'
 'A1p' 'P1m' 'R1m' 'P9s' 'A1m' 'P7m' 'A9s' 'LGreen' 'PEast' 'LNorth'
 'RWest' 'P7p' 'A8s' 'RRed' 'R7m' 'L9p' 'P6s' 'R8p' 'L9m' 'RRed' 'A5s'
 'PNorth' 'R9m' 'P2p' 'AWhite' 'R7p' 'REast' 'P8p' 'A2p' 'ARed' 'LWest'
 'P2m' 'R9s' 'P1s' 'P4m' 'L3p' 'ASouth' 'A1m' 'LWhite' 'R2s' 'A8m' 'A9p'
 'AGreen' 'ARed' 'PEast']",0
29552,b23e04d02,"['E_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D8s' 'A9p' 'A5m'
 'AGreen' 'R7m' 'AWest' 'RSouth' 'PNorth' 'A2m' 'P1p' 'P8s' 'R1s' 'RRed'
 'P2s' 'A8m' 'P4s' 'R1p' 'PWest' 'P1s' 'L3p' 'AWest' 'L8p' 'PEast'
 'LSouth' 'R5s' 'A6m' 'P7p' 'LGreen' 'P1m' 'A1m' 'L5m' 'A2m' 'R3m'
 'LSouth' 'LRed' 'P4s' 'P9p' 'L2s' 'P5s' 'LWest' 'AEast' 'LNorth' 'R8p'
 'R3s' 'R8s' 'LWhite' 'R9p' 'RSouth' 'L3p' 'P8m' 'P3m' 'L2m' 'A4s'
 'LGreen' 'A3m' 'R9p' 'PEast']",0
29553,b23e04d03,"['E_Round' 'N_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D3s' 'RWest'
 'ANorth' 'P9p' 'L1s' 'L3m' 'LEast' 'L6m' 'L7s' 'L1p' 'A2p' 'AEast' 'A8m'
 'R2p' 'P1m' 'R6m' 'ASouth' 'AEast' 'L8m' 'RRed' 'R6m' 'A9s' 'A3m' 'R1m'
 'PRed' 'RGreen' 'A8s' 'RNorth' 'P2p']",0
29554,b23e04d04,"['E_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D1p' 'LSouth' 'P4m'
 'LWhite' 'A6m' 'PWest' 'L2m' 'L6s' 'A7p' 'ASouth' 'P3m' 'PSouth' 'R1m'
 'R1m' 'P1s' 'R1p' 'L9m' 'L8m' 'L9s' 'A9m' 'A6p' 'ARed' 'RWhite' 'P5p'
 'LEast' 'P8m' 'A6m' 'L3p' 'P7m' 'AWest' 'L9m' 'L7m' 'A2m' 'P2s' 'ASouth'
 'L1p' 'P7p' 'R9s' 'L1p' 'R9p' 'P9p' 'P3s' 'L3p' 'R3p' 'AEast' 'L9s' 'R6p'
 'L9s' 'A1s' 'AGreen' 'A7p' 'R8p' 'P9m']",0
29555,b23e04d06,"['E_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DNorth' 'A1m' 'R9s'
 'A7m' 'LGreen' 'RWhite' 'A1m' 'R9s' 'A4p' 'P1s' 'L8m' 'L9p' 'P2p' 'R1p'
 'LRed' 'L1m' 'P9m' 'P7s' 'AWhite' 'A8m' 'L1s' 'RGreen' 'A1m' 'L7s' 'R8m'
 'P9m' 'PWest' 'A8p' 'P8m' 'RWest' 'R6p' 'P3m' 'R5p' 'R7m' 'AWhite' 'P7p'
 'R3m' 'LWest' 'P3s' 'R8p' 'P8s']",0
29556,b23e04d07,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D7s' 'A9m' 'R2p'
 'A8p' 'L1p' 'R1m' 'A4p' 'R9p' 'LNorth' 'R3s' 'P8m' 'P5m' 'R7m' 'RRed'
 'LWhite' 'L6p' 'L7p' 'P3m' 'LEast' 'A3m' 'RGreen' 'A2m' 'A2p' 'R9m' 'L3p'
 'A9s' 'P8p' 'RWhite' 'RWest' 'A7p' 'P4p' 'AWest' 'RGreen' 'P9p' 'L3p'
 'P5p' 'RGreen' 'PEast' 'L2m' 'R1m' 'PGreen' 'A3m' 'A9m' 'PNorth' 'A4m'
 'P9p' 'A1p' 'P5p']",0
29557,b23e04d09,"['S_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'DRed' 'L2s' 'L2m'
 'LEast' 'P1s' 'P3s' 'R2p' 'R2m' 'L1p' 'RGreen' 'R7m' 'P8m' 'L9m' 'L5s'
 'A5m' 'R2p' 'L1p' 'PWhite' 'P8p' 'R9m' 'A1m' 'R8p' 'A1p' 'LWhite' 'L4m'
 'A3s' 'RWhite' 'A1m' 'REast' 'L1s' 'PRed' 'R9p' 'AWhite' 'P9s' 'P9m'
 'PRed']",0
29558,b245c8150,"['E_Round' 'E_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D5s' 'LEast' 'R1s'
 'A7s' 'A6s' 'R2m' 'P9s' 'PGreen' 'L9p' 'PRed' 'LGreen' 'L2s' 'A5s'
 'LSouth' 'A2s' 'P8m' 'A2p' 'PRed' 'ASouth' 'PEast' 'L1s' 'RWest' 'LNorth'
 'P5m' 'PGreen' 'L8s' 'L8m' 'A1m' 'A1m' 'RGreen' 'RWest' 'L2m' 'R9m' 'L9s'
 'L5s' 'P9s' 'R1s' 'P7s' 'P3p' 'A1s' 'ANorth' 'A2p' 'A6s' 'RWhite' 'R3p'
 'P3m' 'A8s' 'REast' 'L5m' 'R3p' 'R9p' 'PRed']",0
29559,b245c8151,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D5p' 'LGreen' 'R3m'
 'P7s' 'L1p' 'ANorth' 'R2s' 'R2p' 'A4m' 'ASouth' 'A6p' 'L1s' 'A1s' 'P9s'
 'P9p' 'ANorth' 'L1p' 'L9s' 'PWhite' 'R2m' 'R1p' 'L9p' 'LEast' 'A4p'
 'LWest' 'LRed' 'R1s' 'A4p' 'P3s' 'P7s' 'P3p' 'R9p' 'LWhite' 'AGreen'
 'R4s' 'P3s']",0
29560,b245c81511,"['S_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D2s' 'P1p' 'P6m'
 'L9p' 'R2m' 'LNorth' 'LWhite' 'AEast' 'RRed' 'ANorth' 'L1m' 'P1m' 'P9p'
 'P3s' 'P8m' 'P3m' 'AWest' 'R3m' 'R7s' 'AWest' 'RGreen' 'R9p' 'AWest'
 'P7s' 'A1m' 'ARed' 'P8s' 'RWhite' 'AEast' 'P2m' 'L2s' 'ARed' 'R1s'
 'AGreen' 'R9s' 'LSouth' 'L9m' 'L3m' 'L1s' 'A8s' 'P7s' 'A3s' 'L9m' 'L9s'
 'R1s' 'A2m' 'P1s' 'A8m' 'R9s' 'P1p']",0
29561,b245c81512,"['S_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D5m' 'L9m' 'P2p'
 'R1p' 'P4p' 'RWest' 'PGreen' 'A1s' 'L5s' 'LNorth' 'R2m' 'ASouth' 'P4s'
 'AEast' 'R8m' 'R1s' 'PWest' 'A7s' 'A1m' 'LSouth' 'RNorth' 'LRed' 'R1s'
 'A1p' 'L9m' 'L1p' 'AWest' 'A9m' 'A2p' 'L2s' 'R5s' 'L7s' 'AGreen' 'R3m'
 'L9s' 'P1m']",0
29562,b245c8152,"['E_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D8p' 'R1p' 'RGreen'
 'P9s' 'A6p' 'REast' 'ANorth' 'RGreen' 'A4s' 'L8m' 'A8s' 'R9p' 'R1s' 'P1m'
 'P8s' 'LWhite' 'LNorth' 'P4s' 'RNorth' 'L8s' 'ARed' 'LSouth' 'R9s' 'R2m'
 'LEast' 'R1m' 'LWest' 'A8m' 'R4m' 'ARed' 'A7p' 'L3m' 'R9p' 'R1m' 'P3s'
 'LWhite' 'L5s' 'A1p' 'L1s' 'RWest' 'L1s' 'REast' 'AEast' 'PWest' 'P3m'
 'P6p' 'P3s' 'A2m' 'L3m' 'A2s' 'LWest' 'PSouth' 'A7s' 'A5s' 'P6s' 'A9s'
 'R9m' 'PNorth' 'PSouth']",0
29563,b245c8154,"['E_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D3m' 'L9m' 'RRed'
 'L6m' 'P1s' 'P9s' 'A6m' 'P1p' 'L4p' 'L2p' 'PWest' 'LNorth' 'R9m' 'R8s'
 'R1m' 'A1s' 'PWest' 'A9s' 'LSouth' 'AEast' 'A9p' 'LSouth' 'A8m' 'R5m'
 'A9p' 'AEast' 'PGreen' 'L6m' 'R1s' 'L9m' 'RRed' 'RWest' 'L7s' 'PEast']",0
29564,b245c8155,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D3s' 'A6m' 'A1s'
 'L7p' 'L9m' 'REast' 'L4p' 'A2m' 'L1p' 'A4p' 'A7p' 'R4m' 'L7s' 'R2p'
 'LGreen' 'RNorth' 'R2m' 'PWest' 'P9s' 'PGreen' 'PWhite' 'REast' 'L1p'
 'A7m' 'R7m' 'AWhite' 'A2p' 'LSouth' 'L7m' 'LNorth' 'R1p' 'R9p' 'A6m'
 'REast' 'R1m' 'ASouth' 'LSouth' 'A9m' 'RWest' 'P9s' 'RSouth' 'A9m' 'A9s'
 'L3m' 'L8s' 'RWest' 'P1p' 'LRed' 'A1s' 'A5m' 'PNorth']",0
29565,b245c8156,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DRed' 'R6p' 'P3p'
 'PWhite' 'PWest' 'L1m' 'L2s' 'L8m' 'R7s' 'R6s' 'A8p' 'A1s' 'R3s' 'RRed'
 'A8s' 'L9s' 'P6p' 'ASouth' 'AEast' 'A2p' 'P7s' 'L1p' 'A1s' 'L1m' 'LGreen'
 'R9s' 'AGreen' 'LWhite' 'RNorth' 'P6p' 'A9s' 'A4m' 'P1p' 'PGreen' 'PEast'
 'P2s']",0
29566,b245c8157,"['S_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D8p' 'A6s' 'P7m'
 'RRed' 'L6p' 'A2m' 'L3m' 'R6m' 'AGreen' 'P6p' 'L1p' 'R3m' 'R6m' 'RGreen'
 'P1p' 'A9s' 'LGreen' 'A6p' 'L5m' 'PWest' 'L9s' 'A9p' 'R8m' 'RNorth'
 'PWhite' 'A5m' 'A3p' 'R1m' 'A2s' 'P9s' 'LNorth' 'R5p' 'A8m' 'P2p' 'REast'
 'AEast' 'A9m' 'L3s' 'P2m' 'R9m' 'P1s' 'L5s' 'L3p' 'P6m']",0
29567,b245c8158,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D7s' 'L7s' 'P7m'
 'AWest' 'A3p' 'LWhite' 'A2s' 'LWhite' 'LRed' 'A2p' 'PRed' 'P1m' 'P1s'
 'P5s' 'R6m' 'P9p' 'A6m' 'R6p' 'P9s' 'RGreen' 'PWhite' 'L2s' 'P1m' 'L8s'
 'L6m' 'R8m' 'AEast' 'L8m' 'A3m' 'P4m' 'P7s' 'P6p' 'L2p' 'L3p' 'LGreen'
 'L7m' 'L7m' 'RRed' 'L5m' 'ARed' 'L8m' 'A1s' 'P2m' 'PNorth' 'REast'
 'AGreen' 'A6m' 'L5s' 'PWest' 'P2s' 'A1m' 'R8s' 'A2m' 'RNorth' 'REast'
 'P2p']",0
29568,b245c8159,"['S_Round' 'N_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D2m' 'PRed' 'P9s'
 'P9s' 'PSouth' 'L9s' 'AWest' 'PRed' 'ASouth' 'L2m' 'A1m' 'A6s' 'A3p'
 'RSouth' 'A7p' 'R6p' 'AEast' 'A8p' 'PWest' 'L9p' 'PEast' 'L2p' 'L3m'
 'AWest' 'A1p' 'P1p' 'P8p' 'P1p' 'AWest' 'LSouth' 'LEast' 'L9p' 'R4m'
 'P1m' 'L1m' 'L8m' 'L3m' 'PWhite' 'LGreen' 'P2p' 'P4s']",0
29569,b258e6b51,"['E_Round' 'N_Seat' 'WU20' '1st' 'no_riichi' '1_OR' 'D2p' 'A1p' 'R1s'
 'PWhite' 'R8p' 'PGreen' 'P1p' 'R5s' 'A9s' 'P2s' 'R4s' 'RSouth' 'LWhite'
 'R9s' 'RNorth' 'AEast' 'R1m' 'P2m' 'L9m' 'RGreen' 'A1s' 'A3s' 'R3s' 'R9s'
 'L7s' 'LRed' 'LEast' 'L8s' 'P9m' 'R9p' 'R1s' 'L1p' 'P5s' 'P1m' 'L2p'
 'L6s' 'P7s' 'A8s' 'L2m' 'RNorth' 'R9s' 'R2s' 'LSouth' 'R5s' 'P2s' 'L3s'
 'L5p' 'P4s' 'LNorth' 'P1p' 'P6m']",0
29570,b258e6b52,"['E_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D6p' 'A6s' 'LNorth'
 'L7s' 'R2m' 'P8s' 'L6s' 'A9s' 'A9p' 'P9m' 'L6m' 'PWest' 'P1s' 'L9p' 'L8p'
 'A9p' 'R3p' 'R1m' 'L8s' 'L4p' 'R9m' 'A2p' 'ARed' 'L9s' 'P9p' 'P1p' 'P3p'
 'L1s' 'A9m' 'P8p' 'RWhite' 'PWest' 'R7m' 'A6s' 'LSouth' 'R1m' 'R8m' 'P1m'
 'A8m' 'LGreen' 'RSouth' 'PWhite']",0
29571,b258e6b53,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D7s' 'R1p' 'LNorth'
 'L9p' 'P9s' 'A7m' 'LWest' 'L4m' 'LWhite' 'R7m' 'R9p' 'L9s' 'PNorth' 'L4p'
 'L4s' 'A6s' 'A5m' 'R1p' 'R5s' 'LRed' 'A2p' 'ARed' 'R2p' 'R1s' 'P1m'
 'PWhite' 'A7p' 'P1p' 'R6s' 'PSouth' 'R2m' 'P4m' 'A7p' 'AWest' 'A9p'
 'LNorth' 'L4s' 'A4p' 'L9m' 'P7m' 'A2m' 'P6s' 'A6m' 'LSouth' 'PWhite'
 'R9m' 'P6m' 'A5s' 'P4m' 'L2m' 'A8p' 'RWhite' 'RSouth' 'P9s' 'R2s' 'PRed']",0
29572,b258e6b55,"['S_Round' 'N_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D1m' 'P1p' 'L5s'
 'L5m' 'AGreen' 'PGreen' 'AGreen' 'L3m' 'P4p' 'L2p' 'LWhite' 'AGreen'
 'P5m' 'R1s' 'A8m' 'R8p' 'R9s' 'RNorth' 'ASouth' 'ANorth' 'RNorth'
 'ANorth' 'R8m' 'R9s' 'LEast' 'P8m' 'A8s' 'R9p' 'P1s']",0
29573,b258e6b56,"['S_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D8p' 'LWhite'
 'AWest' 'P2s' 'LSouth' 'R2m' 'R8p' 'A4s' 'RGreen' 'P4m' 'L8m' 'L4m' 'L6p'
 'LEast' 'A3m' 'A6s' 'AWhite' 'R8s' 'A5p' 'R7p' 'P7p']",0
29574,b258e6b58,"['S_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DRed' 'LWhite'
 'RWest' 'R9m' 'P1s' 'P1m' 'PRed' 'P4s' 'L5s' 'LNorth' 'A6p' 'L2s' 'A9m'
 'P1m' 'P6p' 'L4p' 'R3m' 'P4p' 'A8p' 'R2p' 'L7m' 'LWest' 'RWhite' 'LEast'
 'P7p' 'A8m' 'A8s' 'R4s' 'A2p' 'P9s']",0
29575,b273ee8f1,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4s' 'R2m' 'AGreen'
 'A8s' 'R1m' 'RWest' 'ARed' 'R9m' 'A8s' 'P3s' 'P6s' 'A1p' 'R2p' 'AEast'
 'A7s' 'LNorth' 'P9s' 'L4s' 'PNorth' 'LWest' 'R9s' 'A5p' 'R9s' 'ARed'
 'L7s' 'R9m' 'PEast' 'L1s' 'P2m' 'L1s' 'A8m' 'L9p' 'L2p' 'L8m' 'R5p'
 'PSouth' 'RGreen' 'L2p' 'LRed' 'P6p' 'PGreen' 'P7m' 'P9p']",0
29576,b273ee8f11,"['S_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DSouth' 'P4p'
 'RGreen' 'LEast' 'A8s' 'L2m' 'R8p' 'AEast' 'AWest' 'A9m' 'P9s' 'L9m'
 'RNorth' 'L9p' 'A1s' 'LWhite' 'PWest' 'RSouth' 'LEast' 'P3p' 'L3p' 'ARed'
 'P4s' 'A8p' 'L2m' 'P2s' 'L1m' 'A9s' 'PNorth' 'RRed' 'AGreen' 'PGreen'
 'R1m' 'REast' 'PWhite' 'P1m']",0
29577,b273ee8f12,"['S_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D8s' 'LEast'
 'LNorth' 'L1p' 'L9p' 'L3s' 'LWhite' 'PSouth' 'R8p' 'P8m' 'P7s' 'L8s'
 'RNorth' 'PGreen' 'P2s' 'L1m' 'P9s' 'L4p' 'A9p' 'A4m' 'RWest' 'RNorth'
 'R2p' 'P2s' 'R2p' 'A6m' 'P8m' 'R1s' 'R5s' 'R7p' 'R2m' 'R7m' 'P3m' 'A6s'
 'ASouth' 'AWest' 'P2m' 'LWhite' 'L8s' 'PWest' 'LGreen' 'A8m' 'PRed']",0
29578,b273ee8f2,"['E_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D8p' 'RGreen' 'A4m'
 'L1p' 'A9m' 'RRed' 'LWhite' 'L4m' 'A2m' 'AWhite' 'A1m' 'PNorth' 'RSouth'
 'P6p' 'PGreen' 'LRed' 'LWest' 'PSouth' 'RNorth' 'A2m' 'R3p' 'L3p' 'A2p'
 'PWhite']",0
29579,b273ee8f3,"['E_Round' 'S_Seat' 'WU20' '4th' 'no_riichi' '0_OR' 'D2p' 'RWhite' 'R9m'
 'A8s' 'A1s' 'A7m' 'PRed' 'AWhite' 'R5s' 'LNorth' 'R8p' 'A7s' 'A6p' 'P1s'
 'A8m' 'A5m' 'P9s' 'R7m' 'P9s' 'A8p' 'P2m' 'A8m' 'A1p' 'R5m' 'LGreen'
 'L1s' 'LWest' 'PSouth' 'P9m' 'L4p' 'A1m' 'L2p' 'A9p' 'L2m' 'R4p' 'L4p'
 'A6p' 'PGreen' 'R4s' 'ANorth' 'A8m' 'LSouth' 'P2p' 'P9m' 'LSouth' 'RRed'
 'RWest' 'LRed' 'R6s' 'RGreen' 'L3m' 'R2s' 'L2s' 'PNorth' 'LSouth'
 'LNorth' 'PWhite' 'P9s' 'P6s']",0
29580,b273ee8f4,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D6p' 'LWhite'
 'LGreen' 'P7s' 'RSouth' 'L1p' 'P2s' 'AWhite' 'R3s' 'L1s' 'A1s' 'R7m'
 'ARed' 'RGreen' 'P7m' 'P5s' 'PWest' 'A2p' 'L1m' 'R6m' 'A1p' 'P9p' 'R9m'
 'L5m' 'PEast' 'A9p' 'L8m' 'ASouth' 'A8m' 'LRed' 'A8s' 'R9s' 'LGreen'
 'R1s' 'R1m' 'P9m' 'L2m' 'R8p' 'RRed' 'P2m' 'R1p' 'R9p' 'P2s' 'P9s' 'P9m'
 'A2s' 'A1p' 'P9p' 'PSouth' 'A9s' 'P4s']",0
29581,b273ee8f5,"['E_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D1p' 'AEast' 'R9s'
 'LSouth' 'PEast' 'L9p' 'RWhite' 'PGreen' 'L6p' 'A1m' 'RRed' 'LGreen'
 'P9m' 'L8s' 'P7p' 'L1p' 'P9p' 'PWhite' 'RSouth' 'L7s' 'A2p' 'R9p' 'L4p'
 'L4s' 'PNorth' 'L2s' 'P8p' 'RWest' 'RSouth' 'A4m' 'R7s' 'AWest' 'P5p'
 'P1s' 'R8p' 'R8s' 'RWhite' 'R1m' 'REast' 'L5s' 'A8s' 'P7p' 'L1s' 'A8p'
 'A4s' 'P9m']",0
29582,b273ee8f6,"['S_Round' 'N_Seat' 'WU20' '1st' 'no_riichi' '0_OR' 'D9s' 'RWest' 'L3s'
 'ASouth' 'R4m' 'A9p' 'L2p' 'AWhite' 'L3m' 'A2m' 'L8s' 'A1p' 'PNorth'
 'P9p' 'P4s' 'LSouth' 'A3s' 'R1m' 'RWest' 'P1p' 'P4s' 'R9m' 'L6m' 'RNorth'
 'A8p' 'A9p' 'P5s' 'RSouth' 'P2p' 'P2m' 'R2s' 'A4p' 'P1s' 'P9p' 'L9m'
 'R8p' 'L6s' 'P2m' 'R8p' 'R2p' 'R6s' 'AEast' 'L7p' 'ANorth' 'A5s' 'R8m'
 'R7s' 'A8p' 'LNorth' 'R4s' 'R9m' 'AEast' 'L5s' 'L7p' 'PGreen' 'P1p']",0
29583,b273ee8f7,"['S_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D5s' 'P3m' 'ANorth'
 'R8m' 'P1p' 'L8s' 'LEast' 'PEast' 'AGreen' 'P2p' 'L1p' 'RRed' 'L9m'
 'RNorth' 'A1p' 'L9s' 'RNorth' 'P3p' 'R2s' 'LWest' 'R3p' 'RWhite' 'AEast'
 'RSouth' 'P7m' 'ANorth' 'A8m' 'R1s' 'L7m' 'A6m' 'R9m' 'R2s' 'A4s' 'P5s']",0
29584,b273ee8f8,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4s' 'R9m' 'L3p'
 'RSouth' 'PSouth' 'R7s' 'L6s' 'R8p' 'P9s' 'A8p' 'PSouth' 'A8s' 'A2p'
 'P5p' 'LWest' 'A2s' 'RWhite' 'R2p' 'RWest' 'L2s' 'RNorth' 'P4p' 'PRed'
 'R9m' 'P6s' 'P1s' 'L4p' 'R7p' 'A5p' 'R5p' 'R3p' 'REast' 'A9m' 'P2m' 'P6p'
 'R1p' 'L9m' 'R1s' 'A2p' 'PWest' 'A1m' 'ARed' 'P1s' 'A1p' 'A3p' 'A2s'
 'LSouth' 'P7p' 'AGreen' 'PGreen']",0
29585,b273ee8f9,"['S_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D7p' 'P2m' 'AWest'
 'R8p' 'R9m' 'A1m' 'L4p' 'P5s' 'L1s' 'R1p' 'AWhite' 'PSouth' 'PEast' 'L6s'
 'LWhite' 'REast' 'L8p' 'P8s']",0
29586,b27537670,"['E_Round' 'W_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'DRed' 'L5p'
 'ASouth' 'R1m' 'A1s' 'AWest' 'ANorth' 'L9s' 'A4m' 'P6p' 'L7p' 'R7p' 'P8p'
 'P1p' 'P2s' 'L2p' 'RGreen' 'PEast']",0
29587,b27537671,"['E_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DEast' 'A3p' 'A1s'
 'LSouth' 'P4s' 'REast' 'RRed' 'RWhite' 'LNorth' 'R6m' 'L4p' 'L2p' 'P2p'
 'RNorth' 'P9p' 'A8s' 'LWest' 'RWest' 'A5s' 'PRed' 'R9s' 'LNorth' 'LEast'
 'A1p' 'P9p' 'PGreen' 'AGreen' 'ARed' 'R7s' 'L2s' 'P9s']",0
29588,b275376710,"['S_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D4m' 'R4p' 'R6p'
 'PWhite' 'P2p' 'R6p' 'A3p' 'A5p' 'A1s' 'P6s' 'R2m' 'PWest' 'L5p' 'RWest'
 'LGreen' 'R4s' 'PRed' 'L1p' 'A2s' 'A3m' 'AEast' 'L4p' 'LNorth' 'P1m'
 'P3p' 'ANorth' 'A8s' 'LNorth' 'P9p' 'R5p' 'AGreen' 'R4p' 'LRed' 'LGreen'
 'A2m' 'R6p' 'L7p' 'L3p' 'R7m' 'PRed']",0
