,group_id,seq,is_chiitoi
30588,b94462623,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D5s' 'P1s' 'A7p'
 'L8s' 'AWest' 'R8p' 'R1m' 'RWest' 'A2s' 'R5m' 'L1m' 'L2m' 'LRed' 'A4p'
 'LRed' 'P5m' 'A1p' 'A5m' 'LWhite' 'L1p' 'R7m' 'A7p' 'P9p' 'L9m' 'RGreen'
 'LGreen' 'PNorth' 'PRed' 'R2m' 'P9s']",0
30589,b94462625,"['E_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D4p' 'R9m' 'PEast'
 'L2p' 'A8p' 'P1s' 'A9m' 'A7s' 'RWhite' 'R3m' 'P9s' 'RGreen' 'A5p' 'P2p'
 'R8p' 'A6s' 'P9p' 'R1s' 'L5p' 'P5m' 'REast' 'ANorth' 'P4p' 'ASouth' 'L2m'
 'P9s' 'L5m' 'LEast' 'L7s' 'L4s' 'R8p' 'L6p' 'R1m' 'R4m' 'LWhite' 'P1m'
 'R9p' 'L4m' 'P4s' 'L6s' 'A8m' 'PNorth']",0
30590,b96ac2cc0,"['E_Round' 'N_Seat' 'WOoA20' 'tie' 'no_riichi' '1_OR' 'D8m' 'A4m' 'RGreen'
 'A7m' 'P9p' 'L2p' 'LWhite' 'P3s' 'L9s' 'R5m' 'AWhite' 'AEast' 'R4p'
 'PGreen' 'P8m']",0
30591,b96ac2cc1,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D8m' 'RGreen' 'L7m'
 'REast' 'P9s' 'A2s' 'LSouth' 'LEast' 'A8m' 'L1p' 'P1p' 'LNorth' 'A9s'
 'P4s' 'P2p' 'R9p' 'AGreen' 'L7s' 'R4m' 'AGreen' 'P2p' 'P3m' 'P4s' 'L2m'
 'P6s' 'R1p' 'RNorth' 'A6m' 'PEast']",0
30592,b96ac2cc10,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '1_OR' 'DGreen' 'R2p'
 'LSouth' 'AGreen' 'P9p' 'RNorth' 'R7p' 'A2m' 'REast' 'P4m' 'P1p' 'LSouth'
 'P8m' 'P1s' 'R6p' 'L9m' 'RWhite' 'R9p' 'R3m' 'REast' 'RSouth' 'P1p' 'A2m'
 'P2p' 'ASouth' 'P3m' 'LNorth' 'R5s' 'P5p' 'RWest' 'PWhite' 'R1s' 'P7p'
 'R1m' 'L7s' 'LWest' 'P3s' 'L5s' 'PNorth' 'PGreen' 'PWhite']",0
30593,b96ac2cc2,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D8m' 'RSouth' 'A1p'
 'PWhite' 'A3p' 'A3m' 'AGreen' 'RNorth' 'PWhite' 'A7s' 'PEast' 'P2s' 'P4p'
 'A9s' 'R6p' 'P1m' 'LWhite' 'R7p' 'L4m' 'L1m' 'R7p' 'L6p' 'ARed' 'AWhite'
 'L3p' 'L9s' 'L9p' 'L7m' 'REast' 'P1s' 'AGreen' 'R1p' 'L1s' 'R4p' 'R7p'
 'R3s' 'PWest' 'R6p' 'A7m' 'P7s' 'R6s' 'R8p' 'R6s' 'P1s' 'LSouth' 'LGreen'
 'AWest' 'A9p' 'LSouth' 'ASouth' 'P9p']",0
30594,b96ac2cc3,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D1m' 'A3p' 'L9s'
 'R1s' 'A8p' 'ASouth' 'AGreen' 'L2p' 'PGreen' 'REast' 'LSouth' 'P3m' 'R3m'
 'P2s' 'A8p' 'L3m' 'A1m' 'A1p' 'PNorth' 'R9p' 'PWest']",0
30595,b96ac2cc5,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DWest' 'PSouth'
 'P9s' 'P5s' 'L8p' 'P4s' 'R3s' 'P7s' 'RWhite' 'P6s' 'R1m' 'R1s' 'A2m'
 'LEast' 'L2s' 'R6p' 'L1s' 'PEast' 'P2p' 'PWhite' 'R6m' 'L6s' 'R3s' 'L5p'
 'R6s' 'R4s' 'AEast' 'P1m' 'P6p' 'R9p' 'P7p' 'R9m' 'L1s' 'L8s' 'P8s' 'R7p'
 'L2m' 'LWhite' 'REast' 'R9s' 'LNorth' 'R4m' 'L7p' 'L5s' 'L8s' 'A2s' 'L2s'
 'R9p' 'P9s' 'PNorth']",0
30596,b96ac2cc6,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D7p' 'PGreen' 'L5s'
 'R4p' 'LNorth' 'A2m' 'LGreen' 'A9m' 'L1p' 'L2m' 'P1m' 'A4p' 'RNorth'
 'PWest' 'P7s' 'R5s' 'P8m' 'REast' 'ARed' 'PRed' 'R2m' 'A8s' 'A9s'
 'PNorth' 'L1p' 'PEast' 'A2p' 'R3p' 'AEast' 'R8s' 'R9s' 'A3m' 'R8s' 'A9m'
 'R3s' 'A9s' 'A3s' 'A4p' 'L8s' 'R7s' 'L7p' 'LEast' 'PWest' 'P9m' 'R5s'
 'ASouth' 'P2s' 'PGreen' 'R5m' 'PSouth' 'R1p' 'R1p' 'PSouth']",0
30597,b96ac2cc8,"['S_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DRed' 'R3m'
 'RSouth' 'LGreen' 'L4m' 'P3s' 'L2p' 'R1p' 'L9p' 'R1m' 'P1s' 'PWest' 'L5m'
 'L1m' 'L5m' 'PWest' 'L1m' 'P7m' 'R2m' 'R4p' 'L7p' 'R4m' 'RNorth' 'P1s'
 'P2p' 'R3m' 'A8m' 'P8p' 'RNorth' 'L1p' 'L4m' 'P4p' 'R4p' 'R3s' 'L9p'
 'A1p' 'A3s' 'R8p' 'L2s' 'A7p' 'P3s' 'P6p' 'P1p']",0
30598,b96ac2cc9,"['S_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D4s' 'L5p' 'R2m'
 'L9p' 'LRed' 'P1m' 'P1s' 'P3s' 'A9m' 'R4p' 'P1s' 'A1p' 'RGreen' 'A8s'
 'L3p' 'LNorth' 'P7p' 'RWhite' 'L1m' 'L4m' 'PRed' 'P7m' 'R9s' 'ANorth'
 'P9s' 'L5m' 'A7s' 'P1p' 'P7s' 'RWest' 'AEast' 'RSouth' 'REast' 'LGreen'
 'A1p' 'LWest' 'R7s' 'R9m' 'A3p' 'A3p' 'PGreen' 'AWhite' 'P6p' 'PGreen'
 'L1m' 'A9p' 'RWest' 'A6s' 'P8p' 'ARed' 'AEast' 'ASouth' 'P1m']",0
30599,b96b76cb0,"['E_Round' 'S_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D5s' 'L9m' 'L9p'
 'R1p' 'R9p' 'RGreen' 'P1p' 'A6p' 'AEast' 'AWhite' 'R8m' 'LGreen' 'PNorth'
 'LRed' 'L1s' 'R1p' 'RWest' 'AWest' 'P9m' 'REast' 'L9m' 'LGreen' 'P1m'
 'P1m' 'A7m' 'PEast']",0
30600,b96b76cb1,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D2s' 'AGreen'
 'LSouth' 'PSouth' 'L2p' 'R4m' 'R1m' 'AWhite' 'R1p' 'LEast' 'PRed'
 'ASouth' 'PGreen' 'ANorth' 'L8p' 'L9s' 'L3s' 'A8p' 'A5p' 'R1s' 'R7m'
 'PEast' 'R1s' 'L8m' 'REast' 'ANorth' 'A2p' 'L9p' 'LWest' 'A1p' 'R2s'
 'PWhite']",0
30601,b96b76cb2,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D9s' 'P9s' 'R7m'
 'AWest' 'A1s' 'P9p' 'L7s' 'A7p' 'R1m' 'PWhite' 'R4s' 'L9m' 'AEast' 'L4s'
 'R6s' 'L8p' 'R2p' 'L2p' 'P3s' 'R9m' 'RSouth' 'A5m' 'P6s' 'AGreen' 'R7p'
 'A4s' 'A8m' 'R6s' 'RWest' 'LWhite' 'A6s' 'A7p' 'PSouth' 'R8m' 'P8s' 'R8m'
 'A1p' 'PGreen' 'PSouth' 'P1p' 'A9s' 'R5s' 'RGreen' 'LGreen' 'L4m' 'P8p'
 'A9p' 'P3p' 'P7s' 'P1s']",0
30602,b96b76cb4,"['E_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D8p' 'R4s' 'L9m'
 'A1m' 'R1s' 'R7p' 'REast' 'ARed' 'P9s' 'RSouth' 'P1s' 'P2m' 'L4m' 'A2m'
 'A7m' 'A7m' 'P1p' 'LSouth' 'A4p' 'R2s' 'LNorth' 'LRed' 'L3s' 'A8p' 'L1m'
 'ARed' 'L2m' 'A3m' 'PNorth' 'RNorth' 'L1p' 'A2s' 'L7m' 'L6p' 'R3s' 'R4s'
 'RNorth' 'L2p' 'A9s' 'L1s' 'L5m' 'R3s' 'R4m' 'A9p' 'PEast' 'A2s' 'ARed'
 'P4s' 'R2p' 'P9s' 'A1p' 'RWest' 'P3p']",0
30603,b96b76cb5,"['S_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D8p' 'ANorth'
 'RNorth' 'A7m' 'P8s' 'R9s' 'R9m' 'LWhite' 'L2m' 'RWhite' 'A1m' 'LRed'
 'L4m' 'A1s' 'PGreen' 'L8s' 'P3m' 'A8m' 'P8m' 'L5m' 'R2m' 'P4m' 'P9s'
 'L1m' 'P2s' 'PNorth' 'RSouth' 'RWest' 'L3s' 'P9m' 'PEast' 'LEast' 'A9p'
 'REast' 'A6m' 'A9s' 'R8p' 'ARed' 'L4s' 'ASouth' 'P8m' 'L4p' 'P7m']",0
30604,b96b76cb7,"['S_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D3s' 'L7p' 'A4s'
 'L5s' 'P7p' 'R8s' 'A4m' 'P8s' 'L8m' 'P8m' 'P9m' 'R9m' 'L6m' 'LGreen'
 'A1s' 'LNorth' 'R4m' 'LSouth' 'R8p' 'P7m' 'RSouth' 'A8p' 'P1s' 'L1m'
 'A6m' 'A1s' 'A8m' 'R4p' 'L4m' 'R4s' 'L3s' 'RGreen' 'R9p' 'R9m' 'P6m'
 'P8s' 'A1p' 'P6m' 'A2s' 'LEast' 'L1p' 'L3p' 'R8m' 'P1p' 'P4p' 'P4s' 'L2m'
 'R2s' 'PEast' 'R5s' 'R1m' 'A9s' 'P9m' 'AGreen' 'PNorth' 'A3p' 'A6s' 'P3s']",0
30605,b96b76cb8,"['S_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DWhite' 'A4m'
 'RRed' 'L9m' 'PWest' 'L1p' 'P8p' 'AWest' 'R9p' 'P3p' 'LWest' 'P9m' 'R7s'
 'A3p' 'AEast' 'REast' 'L7s' 'R6p' 'RRed' 'R2m' 'R1p' 'P8s' 'ARed' 'LEast'
 'P8s' 'P8s' 'L4m' 'R2p' 'PGreen' 'A8s' 'L4p' 'P9p' 'A3p' 'P5p' 'P5m'
 'R6p' 'L1p' 'A5m' 'R4p' 'ANorth' 'L8p' 'PRed']",0
30606,b96e61200,"['E_Round' 'W_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D2m' 'P7p' 'PGreen'
 'P3s' 'AEast' 'L6p' 'A4s' 'ANorth' 'P8m' 'PWest' 'PSouth' 'RWhite' 'A1p'
 'A1m' 'R2s' 'LNorth' 'P9p' 'LRed' 'A8s' 'L3s' 'L9s' 'P4s' 'L9p' 'L1p'
 'P1p' 'P8m' 'R2s' 'A8m' 'L7p' 'A8s' 'ASouth' 'A8s' 'R5s' 'P6s' 'LEast'
 'A1p' 'LSouth' 'P4s' 'L9s' 'R4p' 'RRed' 'L5p' 'P1m']",0
30607,b96e61201,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D4m' 'R9s' 'LWest'
 'LNorth' 'P1m' 'P9m' 'L2p' 'L1p' 'A8p' 'P4s' 'P5p' 'PGreen' 'AWhite'
 'P6p' 'LGreen' 'P3p' 'A2p' 'A8p' 'R1p' 'L2m' 'R6m' 'ASouth' 'R4p' 'AEast'
 'ANorth' 'R2m' 'R7p' 'P6p' 'A8m' 'A9p' 'REast' 'R8p' 'PSouth' 'A1p'
 'LGreen' 'R2m' 'R5p' 'RRed' 'RWest' 'A1s' 'P2p']",0
30608,b96e612010,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3p' 'L5p' 'RWest'
 'L8m' 'P4s' 'P1m' 'A8p' 'AEast' 'P2p' 'R2m' 'RGreen' 'L6s' 'L8p' 'R9p'
 'P7m' 'PEast' 'L8s' 'R1p' 'RGreen' 'P1p' 'R6s' 'A1s' 'L3m' 'L3m' 'RNorth'
 'P2p' 'P5m' 'L7m' 'AGreen' 'A4m' 'LNorth' 'L1p' 'RNorth' 'R7s' 'L1s'
 'R1m' 'P7m' 'L6m' 'R2p' 'ASouth' 'A9s' 'P1s' 'R7s' 'P2s' 'L8s' 'P1m'
 'A9p' 'P7s' 'L8m' 'L6m' 'R5p' 'A9p' 'P5p' 'LSouth' 'ASouth' 'A7s' 'P8m'
 'A1s' 'R4m' 'R1p' 'P3m']",0
30609,b96e612011,"['S_Round' 'E_Seat' 'WU20' '2nd' 'no_riichi' '0_OR' 'D7s' 'RRed' 'P5m'
 'LWest' 'L3s' 'A5s' 'A6m' 'R6p' 'L5s' 'A8p' 'R1m' 'P1m' 'LNorth' 'A9m'
 'L4p' 'REast' 'P9p' 'L6s' 'P8p' 'RSouth' 'RRed' 'A1p' 'P1s' 'AEast' 'R8m'
 'P9p' 'R1p' 'RRed' 'R1p' 'L6m' 'P4p' 'RNorth' 'L7p' 'LEast' 'RRed' 'R2p'
 'P9p' 'RNorth' 'R8p' 'ASouth' 'A5m' 'A8p' 'PWest' 'PNorth' 'LGreen' 'P2p'
 'R6s' 'R7p' 'P7s' 'R5m' 'P1p' 'P2p' 'L4p' 'A9m' 'A1s' 'L9s' 'ASouth'
 'P6p' 'L7p' 'P7p' 'L2m' 'L4s' 'L9m' 'A5p' 'P3p']",0
30610,b96e612012,"['S_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D7s' 'A8p' 'L3s'
 'R1m' 'A4s' 'LEast' 'R1p' 'ARed' 'RRed' 'ANorth' 'LWest' 'PWest' 'L1p'
 'A8p' 'P1m' 'AWhite' 'REast' 'PGreen' 'P9p' 'AWhite' 'ARed' 'L6m' 'P1p'
 'L9m' 'P1m' 'P9s' 'A2m' 'RNorth' 'P9m' 'AEast' 'PNorth' 'P6m']",0
30611,b96e612014,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D4m' 'L9s' 'P1p'
 'R7m' 'A5m' 'R3p' 'AWest' 'LGreen' 'L1m' 'ASouth' 'P7s' 'A9p' 'R5p' 'P5s'
 'LRed' 'P2s' 'PSouth' 'A7p' 'A7m' 'P8s' 'P8s' 'A8p' 'A6s' 'L5p' 'RGreen'
 'PWest' 'A9s' 'L9m' 'L2p' 'ARed' 'PWhite' 'LWest' 'RRed' 'PWhite' 'R2s'
 'L9m' 'RWhite' 'A2m' 'P9s' 'L1m' 'L8p' 'A1s' 'REast' 'P1s']",0
30612,b96e61202,"['E_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D3s' 'R7s' 'P8m'
 'AEast' 'PWest' 'AWhite' 'R9s' 'R9m' 'A9p' 'AWest' 'LWhite' 'A1p' 'AWest'
 'REast' 'P7p' 'A2s' 'A1s' 'LSouth' 'L1s' 'A1p' 'A1m' 'RSouth' 'P9m' 'A1m'
 'R1p' 'ANorth' 'R3s' 'R2s' 'L7m' 'LRed' 'L5m' 'P2m' 'L9p' 'L1m' 'P9s'
 'A8s' 'L1m' 'P2s' 'R9p' 'R9m' 'L7m' 'LSouth' 'P8m']",0
30613,b96e61205,"['E_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3s' 'L1m' 'R5p'
 'A8s' 'L2s' 'L7m' 'R7m' 'RRed' 'RSouth' 'REast' 'A5m' 'ASouth' 'L9m'
 'P2s' 'PWest' 'LGreen' 'LSouth' 'A1s' 'P8m' 'A1p' 'R1m' 'R9s' 'AWhite'
 'R8m' 'PGreen' 'RNorth' 'R9m' 'P1s' 'LWest' 'L1s' 'RNorth' 'L2m' 'A8m'
 'A1s' 'PSouth']",0
30614,b96e61206,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DRed' 'R2s' 'P7s'
 'ASouth' 'RRed' 'PWhite' 'LGreen' 'A6m' 'R1p' 'A9s' 'A1m' 'R3s' 'PSouth'
 'P9m' 'PWest' 'AWest' 'ASouth' 'L9s' 'A9p' 'A8p' 'R8p' 'LRed' 'L3s' 'A8p'
 'R2p' 'R7m' 'P2m' 'P9s' 'PRed' 'R1p' 'PEast' 'L1m' 'RNorth' 'ANorth'
 'P2m' 'P9m' 'L2m' 'R6s' 'L8m' 'RGreen' 'R9p' 'LSouth' 'P9p']",0
30615,b96e61208,"['S_Round' 'N_Seat' 'WU20' '1st' 'did_riichi' '0_OR' 'D7p' 'P3s' 'R1m'
 'REast' 'RGreen' 'L2m' 'A4s' 'R5p' 'P5s' 'P6p' 'P4p' 'PSouth' 'P4s'
 'RSouth' 'LWhite' 'R7s' 'L7m' 'RRed' 'ASouth' 'A6p' 'P8p' 'R1p' 'A4m'
 'AWhite' 'R7s' 'L1p' 'P1s' 'P5s' 'A6s' 'P9s' 'A8s' 'A8s' 'LGreen' 'A9p'
 'P5p' 'ANorth' 'R7p' 'P3p' 'L8p' 'RNorth' 'L5s' 'P1s' 'R9m' 'R1s'
 'ANorth' 'A8p' 'P3m' 'R9p' 'R3p' 'A8s' 'L1p' 'A3s' 'P9s' 'A7p' 'P3s']",0
30616,b985648b2,"['E_Round' 'W_Seat' 'WU20' '4th' 'no_riichi' '1_OR' 'D3s' 'AWest' 'L9s'
 'P9m' 'A8s' 'R2s' 'AWhite' 'P2s' 'L1p' 'L9s' 'R2m' 'A5p' 'R8s' 'LWhite'
 'R6s' 'PNorth' 'P3m' 'P8s' 'L6s' 'AWhite' 'R3m' 'R9s' 'R9m' 'AWhite'
 'P2p' 'A1m' 'A9m' 'A1s' 'R2s' 'P2p' 'RWest' 'A7m' 'L1m' 'RSouth' 'A2m'
 'R6s' 'LSouth' 'A3s' 'P9p' 'P2p' 'PSouth' 'PSouth' 'LRed' 'A1p' 'A1m'
 'L3m' 'R1m' 'P9s']",0
30617,b985648b3,"['E_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D5m' 'PSouth' 'R6s'
 'PWhite' 'P9s' 'L2p' 'R4s' 'R8p' 'ANorth' 'L4s' 'RRed' 'L8p' 'A1p' 'R6p'
 'PRed' 'LWhite' 'P1m' 'L2m' 'R8m' 'PGreen' 'P9s' 'L1p' 'AGreen' 'LWest'
 'R9m' 'AWhite' 'L4s' 'LGreen' 'RSouth' 'P3p']",0
30618,b985648b4,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DNorth' 'R7m'
 'PSouth' 'AGreen' 'R3m' 'P5s' 'R1m' 'A3p' 'RSouth' 'LWest' 'P9s' 'PNorth'
 'ASouth' 'L1s' 'P9m' 'PGreen' 'L3s' 'A7m' 'AGreen' 'AWest' 'L9p' 'A6s'
 'A9m' 'P9s' 'R9m' 'R2p' 'R8p' 'R4s' 'L9s' 'L5p' 'R8m' 'L2p' 'A7m' 'L6m'
 'A8s' 'R8p' 'P3s' 'PRed' 'L3p' 'A9s' 'L9m' 'P1p']",0
30619,b985648b5,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'did_riichi' '0_OR' 'DWhite' 'L8m'
 'PSouth' 'LWest' 'AGreen' 'REast' 'L2m' 'LRed' 'L3s' 'A7p' 'PEast' 'R9s'
 'L7s' 'A5m' 'P3m' 'A8m' 'A2m' 'ARed' 'R7m' 'P7m' 'L1m' 'AWhite' 'P6m'
 'ASouth' 'A1m' 'P2m' 'R3p' 'R4s' 'PNorth' 'LEast' 'L2m' 'PWest']",0
30620,b985648b7,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4p' 'R6s' 'LEast'
 'RSouth' 'P7p' 'LWest' 'PWhite' 'P9p' 'L8m' 'R3p' 'A1m' 'R5p' 'R2m'
 'LWhite' 'A8p' 'P4m' 'A2p' 'R4p' 'AEast' 'LEast' 'AWest' 'LSouth' 'A9p'
 'A3p' 'R9s' 'LWest' 'L5s' 'L1p' 'PWhite' 'PSouth']",0
30621,b985648b8,"['S_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D9p' 'LGreen' 'P6m'
 'PWest' 'A8p' 'R1s' 'A1s' 'A5m' 'L8p' 'L1m' 'L5m' 'L4m' 'R3p' 'R3m' 'L1m'
 'AEast' 'P7s' 'L8m' 'P2p' 'P1p' 'PWest' 'L9p' 'ANorth' 'RRed' 'A9p' 'A3m'
 'A8s' 'R9m' 'ANorth' 'R8s' 'L8p' 'RRed' 'AEast' 'RSouth' 'A6m' 'L2m'
 'PNorth' 'L7s' 'P9m' 'P9s' 'P9p' 'L1p' 'A5m' 'LSouth' 'AGreen' 'LWest'
 'R2p' 'L6p' 'RNorth' 'A8s' 'R8p' 'P1m' 'A8m' 'PEast' 'R7p' 'L4p' 'R4p'
 'P7p']",0
30622,b985648b9,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DSouth' 'RSouth'
 'R4s' 'A7p' 'P2p' 'P2m' 'LSouth' 'ASouth' 'A5m' 'LRed' 'PWhite' 'AWhite'
 'P9p' 'A6m' 'P5m' 'R9s' 'P9m' 'RWhite' 'LGreen' 'R9m' 'A7m' 'R5m' 'REast'
 'R8p' 'A4s' 'PEast' 'L1m' 'RNorth' 'A2s' 'PNorth' 'PWhite']",0
30623,b987a9471,"['E_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DWhite' 'P8p' 'L7p'
 'P9s' 'R7m' 'P1s' 'LWest' 'L3s' 'A6p' 'A9p' 'A6p' 'R9m' 'RWhite' 'LWhite'
 'LRed' 'LSouth' 'LNorth' 'L3p' 'ANorth' 'L2p' 'P9m' 'P4s' 'A4m' 'R9p'
 'L7m' 'P4p' 'R9m' 'A2m' 'R1m' 'A1p' 'R9s' 'LNorth' 'AWhite' 'P5p' 'L9s'
 'R8m' 'A1p' 'R1m' 'A2p' 'A3p' 'A4m' 'P1m']",0
30624,b987a94710,"['S_Round' 'N_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D4s' 'ARed' 'L8s'
 'L6m' 'A6m' 'L9m' 'A7s' 'R7s' 'RNorth' 'R2s' 'R3p' 'A8p' 'A8m' 'P8s'
 'AWest' 'A4s' 'R1p' 'RRed' 'L9p' 'PRed' 'A3p' 'L9p' 'PWest' 'PEast' 'P8m'
 'REast' 'L7m' 'L2p' 'L1p' 'L8s' 'RWest' 'L5m' 'A7m' 'P1p' 'RNorth' 'A8m'
 'ASouth' 'L2s' 'L2m' 'R1m' 'R9m' 'ANorth' 'PEast']",0
30625,b987a94712,"['S_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D3p' 'LEast' 'A2s'
 'LGreen' 'A3m' 'P4s' 'LNorth' 'A8s' 'PEast' 'RWhite' 'L7s' 'P1s' 'A8m'
 'AGreen' 'R2s' 'ANorth' 'R9s' 'P5p' 'A1p' 'RGreen' 'R9p' 'RWest' 'R9p'
 'PNorth' 'P7s' 'RSouth' 'RWest' 'P6s' 'A1m' 'LWhite' 'P7m' 'A4s' 'LNorth'
 'P7p' 'LWhite' 'A9p' 'L9p' 'P2s' 'PWhite']",0
30626,b987a9472,"['E_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D6m' 'A8m' 'P6p'
 'PEast' 'L3s' 'R5s' 'A9m' 'L9s' 'A6p' 'A8m' 'P4m' 'R6s' 'L7s' 'PNorth'
 'L2m' 'A6m' 'PSouth' 'R9s' 'L9s' 'L1s' 'A5p' 'RNorth' 'LEast' 'L5p' 'R4s'
 'R7s' 'PSouth' 'L7p' 'A3m' 'L2p' 'P5p' 'R4p' 'R9p' 'LWhite' 'L4m' 'P7m'
 'A3p' 'P3p' 'R3s' 'A9m' 'P5p' 'P6s' 'P8s' 'R8s' 'L4m' 'R1m' 'R4p' 'R9m'
 'P1p' 'ASouth' 'ANorth' 'L3s' 'P1m' 'RNorth' 'P4p' 'R7p' 'A8s' 'L3p'
 'L6p' 'A4s' 'AEast' 'A8s' 'A3m' 'L9s' 'P4p']",0
30627,b987a9474,"['E_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D3m' 'AWest' 'L3m'
 'PRed' 'L2s' 'L4m' 'R1s' 'RWest' 'ARed' 'R8m' 'RSouth' 'L9p' 'PWhite'
 'P9p' 'R9s' 'A1m' 'REast' 'R2m' 'ARed' 'LSouth' 'L1m' 'AEast' 'L2m' 'R5m'
 'PSouth']",0
30628,b987a9475,"['E_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D4p' 'AWhite'
 'RGreen' 'R8p' 'A9p' 'L7m' 'RWhite' 'A3m' 'AGreen' 'L3m' 'PNorth' 'L3p'
 'P7m' 'P9m' 'A3m' 'LEast' 'L8s' 'R8p' 'P8p' 'LRed' 'R1m' 'PWest' 'L9m'
 'R7m' 'ARed' 'R1s' 'P7p' 'A3p' 'R3s' 'A4s' 'A9s' 'LWhite' 'L8m' 'P1p'
 'LGreen' 'A4m' 'A3p' 'R1m' 'R2m' 'RWhite' 'L6s' 'P8m' 'L8s' 'P8s' 'A8m'
 'P1m' 'AWest' 'P6s' 'L6p' 'A6s' 'P9p' 'R8m' 'P9m' 'A8p' 'A6m' 'LNorth'
 'R2p' 'R2m' 'L1m' 'L2p' 'A9p' 'PSouth']",0
30629,b987a9476,"['E_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D7s' 'L2m' 'R9m'
 'LGreen' 'RSouth' 'P4p' 'P1m' 'L2s' 'P7p' 'P1p' 'PGreen' 'A1m' 'RWest'
 'L1p' 'L3p' 'R1p' 'A3p' 'R9p' 'LEast' 'A3m' 'P3s' 'LSouth' 'AWhite' 'A8p'
 'A9p' 'L5m' 'PRed' 'LWhite' 'RWest' 'P9m' 'PRed' 'A3p' 'R4m' 'A7p' 'A5m'
 'AWest' 'RWhite' 'L6p' 'LGreen' 'A9p' 'R6m' 'LWest' 'R7m' 'R4p' 'AGreen'
 'LNorth' 'A5p' 'L3p' 'L3m' 'PNorth' 'P2p' 'L8p' 'L6p' 'A8p' 'P6s']",0
30630,b987a9477,"['E_Round' 'E_Seat' 'WU20' '1st' 'did_riichi' '0_OR' 'D2m' 'A1p' 'A6s'
 'P4m' 'A7p' 'P9s' 'P1m' 'LGreen' 'A2s' 'RWhite' 'LWhite' 'A1m' 'L6m'
 'P9m' 'R4p' 'LGreen' 'PNorth' 'L9p' 'LRed' 'A5p' 'P4p' 'LWhite' 'A3m'
 'L8p' 'A5p' 'ARed' 'L8m' 'LWest' 'A1s' 'ARed' 'AEast' 'LWest' 'LEast'
 'L7p' 'PSouth' 'A9s' 'L9s' 'RNorth' 'P3m' 'P3m' 'P9p' 'AWest' 'P1p'
 'AGreen' 'P9m' 'LEast' 'P4p' 'P7s']",0
